# autogenerated from equil_0009.chk
0	1.7413
1	1.7418
2	1.7424
3	1.7438
4	1.7455
5	1.7475
6	1.7499
7	1.7522
8	1.7533
9	1.7528
10	1.7509
11	1.7483
12	1.7470
13	1.7457
14	1.7442
15	1.7444
16	1.7467
17	1.7496
18	1.7544
19	1.7597
20	1.7652
21	1.7720
22	1.7793
23	1.7857
24	1.7902
25	1.7933
26	1.7948
27	1.7948
28	1.7940
29	1.7919
30	1.7886
31	1.7836
32	1.7770
33	1.7707
34	1.7640
35	1.7576
36	1.7520
37	1.7469
38	1.7438
39	1.7415
40	1.7401
41	1.7387
42	1.7383
43	1.7381
44	1.7371
45	1.7360
46	1.7354
47	1.7349
48	1.7365
49	1.7397
50	1.7442
51	1.7484
52	1.7537
53	1.7603
54	1.7677
55	1.7757
56	1.7842
57	1.7930
58	1.8004
59	1.8069
60	1.8121
61	1.8139
62	1.8123
63	1.8065
64	1.7988
65	1.7901
66	1.7807
67	1.7719
68	1.7639
69	1.7569
70	1.7529
71	1.7515
72	1.7518
73	1.7554
74	1.7612
75	1.7679
76	1.7752
77	1.7824
78	1.7886
79	1.7929
80	1.7938
81	1.7929
82	1.7903
83	1.7863
84	1.7806
85	1.7745
86	1.7680
87	1.7620
88	1.7566
89	1.7519
90	1.7478
91	1.7448
92	1.7427
93	1.7421
94	1.7422
95	1.7437
96	1.7457
97	1.7481
98	1.7515
99	1.7552
100	1.7584
101	1.7620
102	1.7667
103	1.7704
104	1.7737
105	1.7763
106	1.7771
107	1.7762
108	1.7739
109	1.7715
110	1.7679
111	1.7634
112	1.7591
113	1.7556
114	1.7526
115	1.7512
116	1.7502
117	1.7486
118	1.7477
119	1.7484
120	1.7498
121	1.7520
122	1.7547
123	1.7584
124	1.7639
125	1.7709
126	1.7784
127	1.7854
128	1.7918
129	1.7972
130	1.8014
131	1.8029
132	1.8019
133	1.7990
134	1.7950
135	1.7892
136	1.7821
137	1.7738
138	1.7655
139	1.7582
140	1.7516
141	1.7451
142	1.7401
143	1.7368
144	1.7350
145	1.7353
146	1.7375
147	1.7405
148	1.7444
149	1.7486
150	1.7529
151	1.7577
152	1.7626
153	1.7672
154	1.7709
155	1.7727
156	1.7737
157	1.7736
158	1.7723
159	1.7701
160	1.7666
161	1.7614
162	1.7553
163	1.7482
164	1.7425
165	1.7381
166	1.7358
167	1.7350
168	1.7354
169	1.7373
170	1.7404
171	1.7443
172	1.7501
173	1.7578
174	1.7675
175	1.7785
176	1.7910
177	1.8036
178	1.8154
179	1.8249
180	1.8332
181	1.8398
182	1.8450
183	1.8480
184	1.8483
185	1.8464
186	1.8426
187	1.8371
188	1.8307
189	1.8235
190	1.8151
191	1.8048
192	1.7936
193	1.7822
194	1.7712
195	1.7621
196	1.7538
197	1.7473
198	1.7436
199	1.7415
200	1.7417
201	1.7434
202	1.7467
203	1.7512
204	1.7575
205	1.7648
206	1.7719
207	1.7788
208	1.7849
209	1.7905
210	1.7935
211	1.7944
212	1.7930
213	1.7891
214	1.7839
215	1.7778
216	1.7709
217	1.7624
218	1.7527
219	1.7435
220	1.7359
221	1.7295
222	1.7252
223	1.7238
224	1.7243
225	1.7273
226	1.7313
227	1.7367
228	1.7430
229	1.7497
230	1.7565
231	1.7645
232	1.7716
233	1.7789
234	1.7864
235	1.7933
236	1.7992
237	1.8040
238	1.8076
239	1.8094
240	1.8090
241	1.8078
242	1.8056
243	1.8032
244	1.8012
245	1.7992
246	1.7966
247	1.7945
248	1.7924
249	1.7917
250	1.7917
251	1.7911
252	1.7905
253	1.7905
254	1.7907
255	1.7920
256	1.7927
257	1.7926
258	1.7930
259	1.7931
260	1.7917
261	1.7892
262	1.7860
263	1.7812
264	1.7760
265	1.7712
266	1.7659
267	1.7612
268	1.7575
269	1.7534
270	1.7497
271	1.7467
272	1.7445
273	1.7435
274	1.7434
275	1.7438
276	1.7450
277	1.7470
278	1.7500
279	1.7536
280	1.7579
281	1.7624
282	1.7674
283	1.7721
284	1.7765
285	1.7812
286	1.7857
287	1.7895
288	1.7921
289	1.7946
290	1.7949
291	1.7946
292	1.7936
293	1.7899
294	1.7851
295	1.7795
296	1.7735
297	1.7677
298	1.7621
299	1.7576
300	1.7531
301	1.7496
302	1.7476
303	1.7471
304	1.7481
305	1.7498
306	1.7525
307	1.7570
308	1.7622
309	1.7677
310	1.7725
311	1.7764
312	1.7797
313	1.7823
314	1.7849
315	1.7869
316	1.7890
317	1.7883
318	1.7868
319	1.7838
320	1.7796
321	1.7750
322	1.7708
323	1.7674
324	1.7646
325	1.7608
326	1.7571
327	1.7552
328	1.7529
329	1.7501
330	1.7495
331	1.7500
332	1.7520
333	1.7553
334	1.7590
335	1.7619
336	1.7646
337	1.7679
338	1.7711
339	1.7730
340	1.7745
341	1.7745
342	1.7729
343	1.7700
344	1.7665
345	1.7631
346	1.7587
347	1.7534
348	1.7483
349	1.7450
350	1.7421
351	1.7406
352	1.7407
353	1.7442
354	1.7496
355	1.7563
356	1.7637
357	1.7707
358	1.7783
359	1.7850
360	1.7912
361	1.7969
362	1.8031
363	1.8084
364	1.8123
365	1.8139
366	1.8149
367	1.8148
368	1.8142
369	1.8128
370	1.8104
371	1.8078
372	1.8062
373	1.8044
374	1.8022
375	1.8002
376	1.7977
377	1.7953
378	1.7917
379	1.7871
380	1.7820
381	1.7752
382	1.7680
383	1.7613
384	1.7531
385	1.7447
386	1.7380
387	1.7313
388	1.7252
389	1.7200
390	1.7164
391	1.7156
392	1.7169
393	1.7195
394	1.7235
395	1.7295
396	1.7371
397	1.7448
398	1.7530
399	1.7617
400	1.7702
401	1.7786
402	1.7869
403	1.7935
404	1.7989
405	1.8034
406	1.8067
407	1.8088
408	1.8094
409	1.8085
410	1.8058
411	1.8007
412	1.7935
413	1.7863
414	1.7794
415	1.7724
416	1.7661
417	1.7605
418	1.7562
419	1.7527
420	1.7510
421	1.7496
422	1.7484
423	1.7485
424	1.7476
425	1.7466
426	1.7458
427	1.7445
428	1.7436
429	1.7429
430	1.7424
431	1.7422
432	1.7435
433	1.7458
434	1.7476
435	1.7497
436	1.7521
437	1.7545
438	1.7576
439	1.7615
440	1.7645
441	1.7672
442	1.7689
443	1.7704
444	1.7716
445	1.7738
446	1.7770
447	1.7812
448	1.7851
449	1.7898
450	1.7958
451	1.8027
452	1.8087
453	1.8141
454	1.8187
455	1.8212
456	1.8220
457	1.8207
458	1.8191
459	1.8160
460	1.8118
461	1.8073
462	1.8029
463	1.7978
464	1.7921
465	1.7854
466	1.7781
