# autogenerated from equil_0064.chk
0	2.0366
1	2.0367
2	2.0358
3	2.0332
4	2.0292
5	2.0248
6	2.0203
7	2.0151
8	2.0094
9	2.0043
10	1.9997
11	1.9956
12	1.9924
13	1.9902
14	1.9877
15	1.9851
16	1.9834
17	1.9819
18	1.9813
19	1.9805
20	1.9807
21	1.9817
22	1.9835
23	1.9854
24	1.9879
25	1.9912
26	1.9952
27	2.0001
28	2.0058
29	2.0117
30	2.0185
31	2.0266
32	2.0343
33	2.0416
34	2.0488
35	2.0551
36	2.0592
37	2.0611
38	2.0624
39	2.0620
40	2.0605
41	2.0575
42	2.0535
43	2.0479
44	2.0422
45	2.0370
46	2.0306
47	2.0232
48	2.0158
49	2.0088
50	2.0020
51	1.9945
52	1.9878
53	1.9812
54	1.9747
55	1.9695
56	1.9650
57	1.9616
58	1.9584
59	1.9565
60	1.9552
61	1.9551
62	1.9563
63	1.9580
64	1.9608
65	1.9639
66	1.9675
67	1.9712
68	1.9751
69	1.9795
70	1.9834
71	1.9866
72	1.9894
73	1.9914
74	1.9936
75	1.9970
76	2.0007
77	2.0043
78	2.0082
79	2.0129
80	2.0183
81	2.0236
82	2.0303
83	2.0367
84	2.0431
85	2.0492
86	2.0555
87	2.0606
88	2.0648
89	2.0675
90	2.0698
91	2.0729
92	2.0760
93	2.0773
94	2.0776
95	2.0762
96	2.0726
97	2.0683
98	2.0630
99	2.0557
100	2.0476
101	2.0380
102	2.0275
103	2.0162
104	2.0051
105	1.9929
106	1.9803
107	1.9677
108	1.9553
109	1.9450
110	1.9385
111	1.9349
112	1.9333
113	1.9345
114	1.9389
115	1.9463
116	1.9559
117	1.9670
118	1.9787
119	1.9919
120	2.0038
121	2.0146
122	2.0250
123	2.0336
124	2.0396
125	2.0439
126	2.0460
127	2.0470
128	2.0476
129	2.0466
130	2.0451
131	2.0433
132	2.0416
133	2.0385
134	2.0352
135	2.0329
136	2.0310
137	2.0294
138	2.0275
139	2.0260
140	2.0256
141	2.0252
142	2.0248
143	2.0243
144	2.0236
145	2.0235
146	2.0237
147	2.0242
148	2.0248
149	2.0259
150	2.0257
151	2.0233
152	2.0193
153	2.0149
154	2.0103
155	2.0055
156	2.0009
157	1.9962
158	1.9917
159	1.9883
160	1.9859
161	1.9836
162	1.9816
163	1.9800
164	1.9784
165	1.9773
166	1.9766
167	1.9772
168	1.9782
169	1.9798
170	1.9805
171	1.9824
172	1.9859
173	1.9907
174	1.9954
175	2.0000
176	2.0049
177	2.0091
178	2.0128
179	2.0159
180	2.0173
181	2.0162
182	2.0129
183	2.0092
184	2.0049
185	1.9993
186	1.9925
187	1.9859
188	1.9804
189	1.9773
190	1.9766
191	1.9772
192	1.9796
193	1.9820
194	1.9848
195	1.9888
196	1.9941
197	1.9999
198	2.0058
199	2.0113
200	2.0173
201	2.0231
202	2.0283
203	2.0335
204	2.0375
