# autogenerated from equil_0030.chk
0	3.2901
1	3.2874
2	3.2825
3	3.2750
4	3.2650
5	3.2529
6	3.2389
7	3.2250
8	3.2102
9	3.1962
10	3.1822
11	3.1690
12	3.1572
13	3.1494
14	3.1450
15	3.1449
16	3.1486
17	3.1554
18	3.1662
19	3.1806
20	3.1974
21	3.2161
22	3.2350
23	3.2544
24	3.2720
25	3.2869
26	3.3011
27	3.3129
28	3.3224
29	3.3297
30	3.3350
31	3.3373
32	3.3370
33	3.3336
34	3.3275
35	3.3185
36	3.3075
37	3.2957
38	3.2849
39	3.2752
40	3.2655
41	3.2561
42	3.2480
43	3.2412
44	3.2362
45	3.2327
46	3.2309
47	3.2313
48	3.2333
49	3.2365
50	3.2400
51	3.2422
52	3.2445
53	3.2472
54	3.2490
55	3.2502
56	3.2512
57	3.2506
58	3.2498
59	3.2492
60	3.2490
61	3.2479
62	3.2464
63	3.2458
64	3.2448
65	3.2450
66	3.2469
67	3.2493
68	3.2524
69	3.2569
70	3.2613
71	3.2654
72	3.2699
73	3.2753
74	3.2818
75	3.2896
76	3.2977
77	3.3056
78	3.3116
79	3.3156
80	3.3176
81	3.3190
82	3.3193
83	3.3179
84	3.3156
85	3.3130
86	3.3087
87	3.3034
88	3.2974
89	3.2918
90	3.2873
91	3.2837
92	3.2810
93	3.2789
94	3.2781
95	3.2780
96	3.2772
97	3.2758
98	3.2740
99	3.2721
100	3.2697
101	3.2667
102	3.2624
103	3.2568
104	3.2504
105	3.2435
106	3.2361
107	3.2296
108	3.2223
109	3.2142
110	3.2053
111	3.1961
112	3.1876
113	3.1806
114	3.1766
115	3.1742
116	3.1741
117	3.1751
118	3.1770
119	3.1798
120	3.1834
121	3.1889
122	3.1961
123	3.2061
124	3.2169
125	3.2301
126	3.2443
127	3.2600
128	3.2765
129	3.2923
130	3.3067
131	3.3191
132	3.3292
133	3.3366
134	3.3416
135	3.3445
136	3.3436
137	3.3401
138	3.3328
139	3.3228
140	3.3114
141	3.2996
142	3.2894
143	3.2798
144	3.2712
145	3.2643
146	3.2592
147	3.2551
148	3.2514
149	3.2489
150	3.2472
151	3.2458
152	3.2458
153	3.2466
154	3.2481
155	3.2500
156	3.2521
157	3.2547
158	3.2576
159	3.2609
160	3.2639
161	3.2656
162	3.2672
163	3.2690
164	3.2708
165	3.2726
166	3.2744
167	3.2759
168	3.2768
169	3.2783
170	3.2796
171	3.2813
172	3.2820
173	3.2818
174	3.2809
175	3.2797
176	3.2790
177	3.2774
178	3.2756
179	3.2746
180	3.2722
181	3.2701
182	3.2681
183	3.2649
184	3.2630
185	3.2619
186	3.2615
187	3.2618
188	3.2617
189	3.2609
190	3.2590
191	3.2583
192	3.2580
193	3.2570
194	3.2558
195	3.2547
196	3.2521
197	3.2489
198	3.2432
199	3.2367
200	3.2296
201	3.2219
202	3.2142
203	3.2084
204	3.2040
205	3.2008
206	3.1984
207	3.1974
208	3.1988
209	3.2022
210	3.2066
211	3.2120
212	3.2194
213	3.2274
214	3.2372
215	3.2465
216	3.2550
217	3.2634
218	3.2705
219	3.2759
220	3.2799
221	3.2832
222	3.2847
223	3.2841
224	3.2817
225	3.2781
226	3.2726
227	3.2666
228	3.2617
229	3.2575
230	3.2536
231	3.2510
232	3.2493
233	3.2480
234	3.2479
235	3.2482
236	3.2502
237	3.2550
238	3.2608
239	3.2679
240	3.2763
241	3.2851
242	3.2937
243	3.3009
244	3.3064
245	3.3105
246	3.3124
247	3.3131
248	3.3117
249	3.3085
250	3.3049
251	3.3009
252	3.2961
253	3.2907
254	3.2850
255	3.2786
256	3.2713
257	3.2633
258	3.2543
259	3.2447
260	3.2356
261	3.2271
262	3.2180
263	3.2104
264	3.2047
265	3.2012
266	3.1996
267	3.1999
268	3.2027
269	3.2068
270	3.2124
271	3.2197
272	3.2277
273	3.2367
274	3.2455
275	3.2541
276	3.2624
277	3.2698
278	3.2765
279	3.2825
280	3.2874
281	3.2900
282	3.2901
283	3.2882
284	3.2842
285	3.2785
286	3.2713
287	3.2628
288	3.2523
289	3.2409
290	3.2303
291	3.2191
292	3.2091
293	3.2010
294	3.1959
295	3.1934
296	3.1928
297	3.1947
298	3.1989
299	3.2043
300	3.2105
301	3.2187
302	3.2271
303	3.2361
304	3.2446
305	3.2533
306	3.2617
307	3.2709
308	3.2799
309	3.2893
310	3.2971
311	3.3034
312	3.3087
313	3.3144
314	3.3197
315	3.3243
316	3.3265
317	3.3264
318	3.3242
319	3.3199
320	3.3143
321	3.3071
322	3.2983
323	3.2887
324	3.2784
325	3.2676
326	3.2576
327	3.2491
328	3.2404
329	3.2322
330	3.2255
331	3.2207
332	3.2168
333	3.2151
334	3.2158
335	3.2188
336	3.2244
337	3.2328
338	3.2436
339	3.2551
340	3.2667
341	3.2790
342	3.2918
343	3.3041
344	3.3156
345	3.3244
346	3.3305
347	3.3358
348	3.3388
349	3.3397
350	3.3389
351	3.3370
352	3.3331
353	3.3281
354	3.3212
355	3.3121
356	3.3018
357	3.2908
358	3.2798
359	3.2697
360	3.2603
361	3.2504
362	3.2413
363	3.2332
364	3.2254
365	3.2189
366	3.2142
367	3.2103
368	3.2077
369	3.2081
370	3.2112
371	3.2159
372	3.2220
373	3.2297
374	3.2388
375	3.2478
376	3.2577
377	3.2672
378	3.2764
379	3.2860
380	3.2940
381	3.3011
382	3.3068
383	3.3105
384	3.3122
385	3.3125
386	3.3106
387	3.3069
388	3.3032
389	3.2985
390	3.2935
391	3.2882
392	3.2825
393	3.2775
394	3.2721
395	3.2679
396	3.2654
397	3.2634
398	3.2621
399	3.2613
400	3.2613
401	3.2610
402	3.2607
403	3.2619
404	3.2626
405	3.2629
406	3.2618
407	3.2600
408	3.2567
409	3.2533
410	3.2494
411	3.2457
412	3.2425
413	3.2395
414	3.2364
415	3.2331
416	3.2296
417	3.2262
418	3.2228
419	3.2203
420	3.2185
421	3.2182
422	3.2192
423	3.2223
424	3.2268
425	3.2328
426	3.2408
427	3.2509
428	3.2608
429	3.2703
430	3.2799
431	3.2893
432	3.2978
433	3.3053
434	3.3104
435	3.3140
436	3.3166
437	3.3184
438	3.3189
439	3.3192
440	3.3186
441	3.3161
442	3.3123
443	3.3081
444	3.3033
445	3.2984
446	3.2931
447	3.2886
448	3.2848
449	3.2819
450	3.2794
451	3.2780
452	3.2776
453	3.2779
454	3.2787
455	3.2803
456	3.2817
457	3.2836
458	3.2856
459	3.2871
460	3.2878
461	3.2885
462	3.2882
463	3.2867
464	3.2858
465	3.2852
466	3.2849
467	3.2848
468	3.2845
469	3.2849
470	3.2844
471	3.2826
472	3.2793
473	3.2755
474	3.2710
475	3.2674
476	3.2645
477	3.2610
478	3.2578
479	3.2538
480	3.2491
481	3.2453
482	3.2421
483	3.2388
484	3.2355
485	3.2325
486	3.2313
487	3.2310
488	3.2316
489	3.2318
